unit,cycle,label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
487,19,1,0.23395625,0.6199529,0.59354293,0.22606705,0.72174317,0.2819166,0.19383213,0.0,0.24537706,0.69116086,0.19261761,0.23146254,0.63017553,0.0,0.27120695,0.73818165,0.2618565,0.6769941,0.7443553,0.21690337,0.2523107,0.75178427,0.23856804,0.6541182,0.7792203,0.19549203,0.7933352,0.65049094,0.59622496,0.2849518,0.25621545,0.22723584,0.21655424,0.5054377,0.2529935,0.64776367,0.6055253,0.0,0.21005668,0.23750275,0.21652247,0.59052914,0.0,0.2553325,0.66851866,0.31426206,0.0,0.22547407,0.6843535,0.2357178,0.21252775,0.22056352,0.7252032,0.7426532,0.19647188,0.0,0.19951247,0.21229859,0.24043757,0.25525072,0.23824225,0.29029787,0.2889785,0.65480673
487,20,1,0.22647701,0.6009475,0.5615868,0.22316179,0.6956589,0.2697581,0.19707584,0.0,0.23029521,0.6761175,0.19430713,0.23108588,0.60695755,0.0,0.26207626,0.71174973,0.24927585,0.65697706,0.7209771,0.20872277,0.24322079,0.7187628,0.23240143,0.63871646,0.7522644,0.18829393,0.7622917,0.64045024,0.5825247,0.28315744,0.25292796,0.2310043,0.21518216,0.4964671,0.25407773,0.6250519,0.5855878,0.0,0.20690176,0.24282104,0.22155038,0.58388096,0.0,0.25542104,0.65260005,0.3026282,0.0,0.23742853,0.65688443,0.22262321,0.21355444,0.2130263,0.68669254,0.7253445,0.19575073,0.0,0.20452434,0.20622645,0.23468986,0.24868876,0.23813769,0.27753538,0.2809762,0.637047
488,15,1,0.16648409,0.67085344,0.62969965,0.16548286,0.77554023,0.21384111,0.1396664,0.0,0.17989975,0.7576262,0.13933237,0.18190432,0.66860193,0.0,0.19814515,0.7949153,0.19779807,0.7306556,0.7997294,0.16762021,0.1880401,0.7983959,0.17768805,0.7139256,0.82330835,0.14387557,0.8431799,0.7162213,0.6508569,0.22370625,0.19157845,0.16930561,0.17431171,0.5531061,0.1989335,0.6987784,0.6669655,0.0,0.16761516,0.17183627,0.17045763,0.65504533,0.0,0.19621536,0.71822524,0.2397162,0.0,0.1697246,0.7211861,0.1664552,0.16695651,0.15268613,0.76555324,0.78459555,0.14276229,0.0,0.1623202,0.16577314,0.17382143,0.18758427,0.18204273,0.21581182,0.21730904,0.7106
488,16,1,0.15641119,0.666414,0.62058175,0.14224175,0.7684387,0.1995636,0.12524243,0.0,0.16667406,0.75260514,0.13049959,0.16174828,0.66428494,0.0,0.17978503,0.78781724,0.17453946,0.71474975,0.77932143,0.15335444,0.16858682,0.7858654,0.17049898,0.71125084,0.80012304,0.12783226,0.8209037,0.69477946,0.6414318,0.21846607,0.17277925,0.16033162,0.15570222,0.5375843,0.18489198,0.687127,0.6578654,0.0,0.1558124,0.15949364,0.15146452,0.64816993,0.0,0.18149753,0.7060183,0.23927857,0.0,0.15197824,0.70246124,0.14883235,0.14911675,0.14207406,0.7546617,0.77326024,0.13282478,0.0,0.1429314,0.14018755,0.15644455,0.16686027,0.17511092,0.19492583,0.20174767,0.69466555
488,17,1,0.13796802,0.65179026,0.6184996,0.14455177,0.7640384,0.18264307,0.12126643,0.0,0.15470934,0.75645405,0.117106274,0.15519506,0.6678661,0.0,0.15373142,0.796649,0.1638382,0.69845885,0.7643507,0.15378505,0.14278223,0.789038,0.15601738,0.70512646,0.78017443,0.12955374,0.82203716,0.67656136,0.63671726,0.19588743,0.14289755,0.14529665,0.14297189,0.52285784,0.16199681,0.6840834,0.6613446,0.0,0.161333,0.14046887,0.13682964,0.643105,0.0,0.16195533,0.70764965,0.21595402,0.0,0.14513834,0.6956643,0.13630976,0.14135905,0.13196944,0.7472568,0.7570274,0.13261175,0.0,0.1268474,0.1311305,0.14770254,0.15613443,0.16452184,0.16106385,0.18059668,0.6958385
488,18,1,0.12813495,0.6574824,0.6249414,0.1211803,0.76987475,0.15956794,0.115954086,0.0,0.15038058,0.75727236,0.11316819,0.1281872,0.6696776,0.0,0.14401744,0.8030369,0.14013673,0.6979973,0.7629139,0.14086154,0.13031557,0.79161173,0.14742346,0.71950805,0.77407265,0.10667729,0.81906444,0.6693793,0.6415177,0.19564532,0.1268038,0.14665644,0.12084148,0.51405734,0.14979404,0.691206,0.65945244,0.0,0.14797673,0.13808826,0.11415485,0.6592388,0.0,0.13952498,0.710138,0.20782548,0.0,0.1293821,0.6919703,0.1283814,0.11758519,0.12294218,0.73978424,0.7706282,0.12310066,0.0,0.10516659,0.11002852,0.13143492,0.13541752,0.15322891,0.14772026,0.16317791,0.6930256
488,19,1,0.10183744,0.6448208,0.60713565,0.09991665,0.7597483,0.12996982,0.10638313,0.0,0.115434654,0.7596181,0.08928175,0.10689795,0.6664945,0.0,0.115677215,0.7949388,0.11322989,0.683823,0.7535612,0.113463625,0.09826882,0.7776915,0.11980411,0.7179056,0.7657792,0.08308829,0.80837035,0.6718341,0.6400208,0.16525951,0.098075196,0.12719923,0.09571505,0.5181231,0.12148204,0.6850527,0.65289134,0.0,0.12619792,0.114562355,0.09717836,0.6630877,0.0,0.11459377,0.71949595,0.16223982,0.0,0.12325511,0.68148917,0.09806577,0.10184307,0.09195801,0.72157484,0.764712,0.105947256,0.0,0.083767146,0.08695912,0.106377766,0.104320735,0.134562,0.10516819,0.12765579,0.68874604
488,20,1,0.09483431,0.64942896,0.61298,0.09652078,0.74824405,0.11922973,0.09519913,0.0,0.10975109,0.75330275,0.08301087,0.09049317,0.6722613,0.0,0.10583662,0.7972685,0.10100754,0.6831981,0.7481962,0.11501567,0.09795883,0.78124034,0.11886671,0.71181643,0.76295376,0.08365086,0.795001,0.67099965,0.63686055,0.15566403,0.08630397,0.12405533,0.0868982,0.51695997,0.11778726,0.684866,0.66077644,0.0,0.12774657,0.10719217,0.08505235,0.67061716,0.0,0.0975912,0.7167143,0.15423757,0.0,0.11518783,0.6751169,0.09438937,0.08517961,0.08391348,0.7192008,0.7586769,0.09417041,0.0,0.08488927,0.08402684,0.10000004,0.09080999,0.12614965,0.10020619,0.11351328,0.68354535
489,15,1,0.13502774,0.691981,0.63693744,0.12913404,0.80518144,0.17865767,0.11440664,0.0,0.14267133,0.78705305,0.11432548,0.1336969,0.6987961,0.0,0.14279608,0.8367323,0.15553388,0.72255486,0.8037418,0.12582366,0.11909097,0.8197712,0.15233095,0.73658234,0.8280107,0.113727264,0.85776865,0.7213733,0.6597321,0.18317673,0.15097989,0.13129695,0.12876944,0.56639284,0.14895697,0.70891595,0.683651,0.0,0.13072397,0.1295128,0.12462254,0.6722783,0.0,0.15556711,0.7662308,0.20180573,0.0,0.14651051,0.73353505,0.11855109,0.125501,0.12289705,0.7875474,0.8083152,0.11465558,0.0,0.11950422,0.11287917,0.14109726,0.1376696,0.16359304,0.16333145,0.17078604,0.729558
489,16,1,0.15855323,0.66674924,0.6278448,0.16344365,0.78337187,0.20112625,0.13293026,0.0,0.1648157,0.7648188,0.13038826,0.16006209,0.6837565,0.0,0.17260794,0.8189992,0.1865496,0.70582336,0.7843239,0.16272514,0.14201988,0.8064278,0.17065674,0.7116595,0.81082135,0.14073613,0.8434006,0.6918983,0.64667416,0.19899493,0.17254543,0.15699515,0.15309577,0.5397802,0.16689755,0.69367886,0.6708452,0.0,0.16183591,0.1524413,0.14463596,0.6531017,0.0,0.18243809,0.73582166,0.22823769,0.0,0.15936215,0.7189174,0.15142728,0.15118381,0.15392452,0.7752082,0.79118997,0.14810719,0.0,0.13831201,0.13832328,0.16839916,0.17742358,0.18172082,0.18757801,0.206066,0.71326756
489,17,1,0.17223062,0.64277434,0.603204,0.17173468,0.7539035,0.20697202,0.15671101,0.0,0.18302204,0.7393176,0.1535131,0.17095298,0.6581492,0.0,0.18516704,0.7849449,0.19454473,0.6849099,0.7593816,0.16971913,0.16312526,0.77180254,0.18734305,0.6991444,0.7824653,0.14220317,0.8153328,0.671211,0.62166333,0.22660814,0.18588108,0.18206105,0.16441132,0.5210564,0.18516567,0.6691407,0.63544637,0.0,0.171669,0.18752632,0.16035073,0.64135915,0.0,0.18937716,0.7138588,0.24294528,0.0,0.18761063,0.69167393,0.16707234,0.16018595,0.17237194,0.73548156,0.7775759,0.16046557,0.0,0.14366747,0.14806485,0.1844576,0.18904482,0.1930264,0.20389849,0.21691617,0.68302673
489,18,1,0.18142839,0.6123777,0.5724656,0.18173805,0.72125983,0.2122884,0.16553845,0.0,0.17839983,0.7040329,0.15911645,0.18037349,0.63684684,0.0,0.19044657,0.7510048,0.19688846,0.6550798,0.7324648,0.17238237,0.17087728,0.73733205,0.1890104,0.6687881,0.7583795,0.14956334,0.7807074,0.6568566,0.5987543,0.23227088,0.1912248,0.19503705,0.17269103,0.51150745,0.19610302,0.6454964,0.61267066,0.0,0.17403212,0.19790162,0.17126568,0.6156145,0.0,0.19886774,0.68733084,0.24610181,0.0,0.2063043,0.66384196,0.1732919,0.17116745,0.17441219,0.6976773,0.7474728,0.16454662,0.0,0.15450056,0.15490486,0.19231007,0.1927456,0.20386404,0.20699123,0.21737328,0.6589938
489,19,1,0.18189086,0.62394357,0.576861,0.18876433,0.7209242,0.2184722,0.15971203,0.0,0.17974062,0.70377886,0.15748124,0.1831053,0.63819146,0.0,0.18968059,0.75674736,0.19820595,0.6654901,0.736693,0.17276858,0.1749331,0.7452499,0.18935245,0.664748,0.7661569,0.16891208,0.78571886,0.66929024,0.6013866,0.22316743,0.19280641,0.1839685,0.1787857,0.5194565,0.2000974,0.6499682,0.6247574,0.0,0.18235879,0.18887717,0.17572469,0.6163123,0.0,0.19963378,0.6884262,0.24171911,0.0,0.20198011,0.6730173,0.17022108,0.17281765,0.17397712,0.7125633,0.7384662,0.15767285,0.0,0.17495397,0.16580492,0.19244263,0.19215465,0.20609064,0.21882759,0.21472946,0.66597104
489,20,1,0.20162651,0.62445325,0.56339383,0.19901802,0.6958734,0.23315288,0.1728941,0.0,0.20809299,0.68101656,0.18070616,0.19362159,0.6265271,0.0,0.2109465,0.73647,0.20931159,0.6593783,0.71406233,0.19554824,0.19589897,0.73128617,0.2066901,0.65524954,0.74653095,0.18589173,0.75859386,0.6422598,0.5880318,0.2513954,0.22019479,0.19841981,0.18539643,0.5009791,0.21370088,0.6421734,0.6077991,0.0,0.20027737,0.21424891,0.18742508,0.5987357,0.0,0.2134131,0.66599554,0.26937923,0.0,0.210268,0.6509206,0.19034101,0.17502788,0.1944481,0.6993655,0.7333676,0.1766923,0.0,0.19423194,0.17166896,0.2015925,0.20261541,0.2131259,0.24963638,0.23195307,0.63972324
490,15,1,0.1277406,0.66064745,0.60288024,0.10734989,0.7642365,0.15657835,0.09260431,0.0,0.12281462,0.74893963,0.09616034,0.12958331,0.670771,0.0,0.13434929,0.7802963,0.13767022,0.70739853,0.7675738,0.11670433,0.11838954,0.77009183,0.12470426,0.71267563,0.79234886,0.11769046,0.81005454,0.6933278,0.6406784,0.16576274,0.12795311,0.11762135,0.1180352,0.5433862,0.14483497,0.68851376,0.66113126,0.0,0.12808691,0.10684369,0.1153393,0.64017427,0.0,0.1560887,0.71313065,0.19747858,0.0,0.13479082,0.68909425,0.10602019,0.11002856,0.10474289,0.743071,0.75467753,0.096502945,0.0,0.11940303,0.1042374,0.119285576,0.12022589,0.15218142,0.1465053,0.14493106,0.69743955
490,16,1,0.14146937,0.6595614,0.6037657,0.12848732,0.769848,0.18048719,0.10453701,0.0,0.14428511,0.7488951,0.10443243,0.14912353,0.66430366,0.0,0.14786349,0.78693044,0.16089365,0.71012115,0.76971525,0.12644182,0.12498156,0.7823358,0.13485433,0.70164233,0.7977965,0.13959858,0.8276702,0.6881935,0.6425191,0.17069903,0.14373098,0.12296425,0.14007673,0.5410927,0.1614306,0.6821118,0.66414225,0.0,0.1468602,0.11915045,0.13245079,0.6297509,0.0,0.17300162,0.71376383,0.21144913,0.0,0.14484397,0.6945865,0.11735638,0.13431117,0.1193266,0.7482815,0.7531378,0.110367745,0.0,0.1364484,0.12681802,0.14081894,0.14740558,0.163146,0.15923433,0.1718155,0.7073018
490,17,1,0.14011526,0.6723835,0.62876743,0.1224672,0.7984281,0.1783889,0.10179861,0.0,0.14448717,0.77136385,0.098102294,0.14175092,0.6839104,0.0,0.1515286,0.81365585,0.16590892,0.73133695,0.8020077,0.11865719,0.12708236,0.8121361,0.13556865,0.72794825,0.8368541,0.124653324,0.8621384,0.7128521,0.66134846,0.1657548,0.14343192,0.11953957,0.13407458,0.55805415,0.15382558,0.70536697,0.6771543,0.0,0.13376023,0.11299538,0.1231721,0.6503966,0.0,0.1658539,0.7465946,0.20503266,0.0,0.13980176,0.73052794,0.12196255,0.13570173,0.11499114,0.7754162,0.7882353,0.10751507,0.0,0.11680353,0.122160144,0.1430001,0.14958762,0.1585004,0.16032825,0.17480652,0.7325695
490,18,1,0.16101633,0.6867003,0.6497611,0.14002141,0.80312073,0.20287362,0.1183864,0.0,0.16799766,0.7730945,0.11395674,0.15685098,0.6998732,0.0,0.18291469,0.8174558,0.19189446,0.7474136,0.8213781,0.13743578,0.16139175,0.8245365,0.154784,0.7338611,0.859377,0.13784678,0.87186235,0.72273177,0.6652096,0.19270794,0.17217153,0.1397974,0.1489447,0.5677963,0.17005365,0.72025025,0.68106014,0.0,0.14322849,0.13651904,0.13823678,0.65189487,0.0,0.18371569,0.75117534,0.23224488,0.0,0.14781532,0.74554896,0.15045886,0.14545149,0.13577352,0.7963906,0.8086587,0.11786177,0.0,0.12958221,0.14220922,0.16187066,0.16503575,0.16635709,0.19995975,0.19984241,0.7341368
490,19,1,0.17181534,0.67591566,0.63749343,0.152043,0.78581214,0.21088432,0.12694298,0.0,0.17288853,0.75583816,0.12571175,0.16748644,0.68483245,0.0,0.19459915,0.7982666,0.2027763,0.73819655,0.8011297,0.1577383,0.17441824,0.80527997,0.1656041,0.7221506,0.84180665,0.14845647,0.8515771,0.70760435,0.6528245,0.20666753,0.18359753,0.15399835,0.15320392,0.5497486,0.18668534,0.71219265,0.672306,0.0,0.15865467,0.15635596,0.1517945,0.6437127,0.0,0.19678453,0.72330475,0.24709275,0.0,0.15711969,0.72514117,0.16427462,0.15420948,0.15231247,0.7788728,0.7976617,0.13362576,0.0,0.1429276,0.14917882,0.16961905,0.17757106,0.17607854,0.21573581,0.21424457,0.71448356
490,20,1,0.17336564,0.6668651,0.6300593,0.15902609,0.7809553,0.21528216,0.13233624,0.0,0.17729762,0.754857,0.1353948,0.17744008,0.6757691,0.0,0.19141908,0.7916847,0.20062062,0.72859406,0.7910253,0.16206472,0.177952,0.7969501,0.17157026,0.71439445,0.8211647,0.15261088,0.845835,0.7031565,0.6402495,0.21340935,0.18207213,0.15860128,0.16397138,0.54349923,0.19279376,0.6989721,0.6620109,0.0,0.1661644,0.16191648,0.1603895,0.6392276,0.0,0.20151949,0.7153471,0.24883887,0.0,0.16786142,0.71643776,0.16326135,0.15922122,0.15550236,0.7682522,0.7831414,0.13385056,0.0,0.14585124,0.15747185,0.17535879,0.18006827,0.18304373,0.21540679,0.21412046,0.7092677
491,15,1,0.18837546,0.6193353,0.5802649,0.1863154,0.7204905,0.23401038,0.1603138,0.0,0.18571295,0.69757944,0.16009001,0.19657025,0.64487016,0.0,0.2038327,0.74075466,0.20584096,0.66433895,0.73779434,0.17807601,0.19951826,0.73257333,0.19008246,0.6640306,0.76109064,0.16370788,0.78162766,0.66393507,0.5920718,0.24270563,0.1986619,0.19083577,0.18007025,0.51081324,0.20956413,0.6531677,0.61978585,0.0,0.1838801,0.19867533,0.18353115,0.5963847,0.0,0.21455358,0.66676867,0.26148164,0.0,0.20738164,0.6650306,0.18192808,0.17612894,0.17881891,0.7062296,0.7335034,0.15582529,0.0,0.16855253,0.16869906,0.19359419,0.1981575,0.20995061,0.2310041,0.22422265,0.6578649
491,16,1,0.1868289,0.6417567,0.58955026,0.1776753,0.74402237,0.23875782,0.1565761,0.0,0.18116093,0.7163462,0.15853953,0.19538793,0.6534833,0.0,0.20276482,0.75449175,0.20638877,0.68344575,0.7535083,0.17169671,0.192579,0.750029,0.18778463,0.6798381,0.7763663,0.16602214,0.7984594,0.68080866,0.6046636,0.24135348,0.20137782,0.17584963,0.1764517,0.52736413,0.20808288,0.6658364,0.6317654,0.0,0.17316748,0.18636806,0.18223883,0.60065764,0.0,0.21960205,0.6816126,0.26811558,0.0,0.19548586,0.6810518,0.17556499,0.17271799,0.17362419,0.7339242,0.74279714,0.15084575,0.0,0.17186616,0.16481972,0.1878101,0.19039853,0.2100062,0.23421802,0.22496507,0.6717613
491,17,1,0.17369054,0.6588137,0.6041818,0.1750457,0.74541837,0.22489022,0.1478624,0.0,0.17048325,0.73246235,0.14536235,0.18394376,0.66961193,0.0,0.19718724,0.76967305,0.20682211,0.70097864,0.772596,0.16876212,0.18321408,0.7707247,0.17518455,0.69007766,0.8003434,0.16312078,0.81255233,0.696212,0.6213199,0.2209967,0.19445641,0.16917627,0.16478492,0.5410106,0.1905508,0.6854826,0.64872396,0.0,0.17358422,0.17766723,0.1729815,0.61966723,0.0,0.2041677,0.6985792,0.24614258,0.0,0.18371984,0.6944929,0.16903932,0.16246772,0.16428016,0.7464036,0.7646676,0.14423612,0.0,0.1683471,0.15762039,0.18297413,0.18354116,0.18993236,0.22401212,0.21361536,0.68374354
491,18,1,0.15761687,0.6710155,0.626453,0.16065724,0.7543096,0.19835812,0.13379477,0.0,0.16221482,0.7402558,0.13709928,0.15657492,0.6848964,0.0,0.17736492,0.78903395,0.18451779,0.7136833,0.78623384,0.15692498,0.18210188,0.78532046,0.16991322,0.70893484,0.80794835,0.14979658,0.8205399,0.71084017,0.6360895,0.21801196,0.16665238,0.16861388,0.14629643,0.5443559,0.17793228,0.708326,0.6650648,0.0,0.16380279,0.16916919,0.14671412,0.6474578,0.0,0.17412464,0.7054918,0.23186685,0.0,0.16761059,0.70411724,0.1649799,0.14019856,0.15295105,0.75310886,0.7799951,0.12565945,0.0,0.14957187,0.14095895,0.16905186,0.16524701,0.17914014,0.20750926,0.1915385,0.6897245
491,19,1,0.14184144,0.67955863,0.62144774,0.14326239,0.7443798,0.17218547,0.1234583,0.0,0.15392607,0.74465734,0.1318395,0.13603921,0.6832771,0.0,0.15089498,0.7912218,0.15650752,0.70941913,0.77146775,0.14634728,0.15479642,0.7860143,0.15262815,0.7121363,0.78824556,0.13900009,0.805384,0.6977937,0.636639,0.2025039,0.14415959,0.14913805,0.12465874,0.537113,0.15565881,0.70938104,0.6640853,0.0,0.15857758,0.15156326,0.124274805,0.6554764,0.0,0.14651226,0.70465046,0.21510762,0.0,0.15043567,0.6936777,0.14228486,0.11496193,0.13738804,0.7485033,0.77344203,0.11470437,0.0,0.1367416,0.118478626,0.14636214,0.14118153,0.16320843,0.18472786,0.16409394,0.680617
491,20,1,0.12909509,0.6565127,0.59116495,0.12650137,0.7232858,0.1511293,0.113203675,0.0,0.14395985,0.72771,0.12665473,0.1230122,0.65745884,0.0,0.13029498,0.7751699,0.12394285,0.67444235,0.73703825,0.13645174,0.12860788,0.7557599,0.145554,0.6946533,0.745931,0.12088387,0.77048224,0.66690296,0.61762136,0.19195056,0.1284966,0.14962946,0.11799661,0.514936,0.14318225,0.67477375,0.64088404,0.0,0.14958219,0.14125088,0.1152791,0.64583355,0.0,0.13423829,0.69187325,0.19258818,0.0,0.14875434,0.6610081,0.120568834,0.105100654,0.12324368,0.7113889,0.74878556,0.11447649,0.0,0.124670506,0.10264789,0.1328128,0.1240026,0.15739417,0.14944926,0.14608864,0.66206086
492,15,1,0.1663459,0.6692924,0.63638645,0.1595201,0.80240923,0.20550868,0.13621677,0.0,0.16350678,0.77159375,0.1340709,0.16846481,0.68355846,0.0,0.18515477,0.8198083,0.19005436,0.7171045,0.7993727,0.16084078,0.15902346,0.8140349,0.17238338,0.72327816,0.828494,0.12577374,0.86200327,0.70261586,0.6548679,0.20700648,0.18119018,0.17549473,0.16284534,0.5461647,0.17598183,0.6913464,0.669569,0.0,0.14647879,0.16279341,0.15063615,0.65917623,0.0,0.18845621,0.74197835,0.2312789,0.0,0.16494349,0.7300889,0.1600809,0.16464701,0.159801,0.7804626,0.8043305,0.15475255,0.0,0.12065808,0.14689942,0.1844294,0.18991399,0.18465886,0.18936348,0.21999899,0.7285109
492,16,1,0.17692195,0.68733984,0.6534869,0.16681388,0.8244928,0.21798222,0.13937245,0.0,0.16952142,0.7868029,0.1387568,0.18151866,0.6976749,0.0,0.19316791,0.8334693,0.20535336,0.74418,0.8242235,0.1648675,0.17218176,0.8298873,0.17566362,0.7408228,0.8546008,0.13496573,0.8888146,0.73016584,0.66903585,0.21527475,0.19401185,0.17631525,0.17466609,0.56437564,0.18903685,0.7132901,0.6843893,0.0,0.1516381,0.16985008,0.16129403,0.6696423,0.0,0.20273976,0.7534873,0.24675536,0.0,0.17194673,0.7506479,0.1687906,0.17491427,0.17074312,0.80442256,0.82608145,0.15241066,0.0,0.13369545,0.15906356,0.19270067,0.2018198,0.19105135,0.21259803,0.23036455,0.74795777
492,17,1,0.15942618,0.7158386,0.6866894,0.15308766,0.85549015,0.20195124,0.12130963,0.0,0.15207522,0.8200887,0.11890905,0.1625792,0.7275269,0.0,0.18187708,0.86623025,0.19861488,0.78174955,0.86679214,0.14692071,0.16377053,0.8673543,0.15997525,0.77171636,0.8999404,0.12619776,0.92592204,0.77073705,0.69873506,0.19203287,0.17869547,0.1548766,0.15828726,0.59452385,0.17325684,0.74968356,0.71662647,0.0,0.13833621,0.14209658,0.142666,0.7031603,0.0,0.1830723,0.7908765,0.2255113,0.0,0.15221831,0.786634,0.15485941,0.15487057,0.15260741,0.84355146,0.8580356,0.12987347,0.0,0.12138178,0.14963958,0.17507246,0.18447638,0.17129263,0.19985162,0.21011424,0.7813359
492,18,1,0.16092195,0.7210313,0.6779626,0.14459231,0.8301113,0.19291078,0.12736,0.0,0.16033961,0.79958737,0.12472616,0.15063745,0.72146153,0.0,0.19139262,0.849807,0.19497697,0.78012013,0.85936147,0.14914638,0.17481853,0.85315293,0.15981632,0.7675625,0.8940871,0.12574315,0.90379727,0.76425743,0.69777566,0.2088978,0.18354414,0.16441849,0.14599217,0.5921236,0.17620853,0.7557337,0.7083343,0.0,0.14045244,0.15727153,0.14010583,0.70131904,0.0,0.17352025,0.77542394,0.2293318,0.0,0.15407822,0.77173793,0.16028473,0.14183287,0.15301111,0.8265552,0.8610346,0.12760387,0.0,0.13117297,0.14118044,0.1675445,0.17337067,0.1645462,0.21493337,0.20514606,0.75663453
492,19,1,0.13037051,0.73134303,0.685574,0.10991618,0.8599255,0.17291652,0.09222247,0.0,0.12153391,0.8241984,0.09624627,0.1251859,0.7396107,0.0,0.14950942,0.8715894,0.15475854,0.7847279,0.872905,0.112277605,0.13582277,0.86086196,0.13940173,0.78343594,0.90054196,0.09869405,0.92048055,0.78847617,0.7097496,0.17653646,0.14412318,0.12957565,0.12593383,0.6121176,0.15266481,0.7656104,0.73222065,0.0,0.11113955,0.116994984,0.11340504,0.71104205,0.0,0.15285315,0.79414266,0.19972333,0.0,0.13571852,0.78165716,0.1212952,0.12339046,0.117991656,0.8374194,0.8593143,0.09172482,0.0,0.10719511,0.11094485,0.13847198,0.13871697,0.15353881,0.17347297,0.17012672,0.7801425
492,20,1,0.14492778,0.71577966,0.67586064,0.14242384,0.83885944,0.18798171,0.106306024,0.0,0.14187557,0.813562,0.10859499,0.1514322,0.7250103,0.0,0.16625722,0.85852224,0.18200263,0.77156156,0.8511756,0.14004667,0.14879458,0.85626656,0.14705342,0.7628032,0.8771337,0.12512684,0.9059702,0.7595665,0.6955019,0.18285827,0.16317905,0.14152725,0.14650606,0.589333,0.16052715,0.7491018,0.7188165,0.0,0.1423294,0.12964363,0.13038675,0.6929567,0.0,0.17283693,0.77338624,0.21688238,0.0,0.13940305,0.76841015,0.14167352,0.14246985,0.13913435,0.83008313,0.83947045,0.12009207,0.0,0.12779255,0.13331373,0.15585977,0.16666959,0.1617858,0.1858776,0.19260666,0.76911443
493,15,1,0.18637486,0.63709384,0.6135389,0.17208718,0.7745221,0.22841533,0.14745054,0.0,0.18360123,0.74213475,0.1508692,0.19248086,0.66229784,0.0,0.20354226,0.7842446,0.20735002,0.68211806,0.76789695,0.17474635,0.17613694,0.7759785,0.19065003,0.6991661,0.7909931,0.13875076,0.82509166,0.6719707,0.62235564,0.22874178,0.19440342,0.18545279,0.17425808,0.5164297,0.1971379,0.66753113,0.643254,0.0,0.16416956,0.17243119,0.16541599,0.6275508,0.0,0.21210423,0.70482844,0.25938776,0.0,0.17640302,0.7013502,0.18246904,0.17901616,0.177849,0.74880546,0.7654188,0.166648,0.0,0.1334431,0.15636307,0.19529606,0.2074102,0.20683132,0.20165734,0.23805164,0.6968641
493,16,1,0.21764682,0.62476814,0.61177295,0.21169372,0.7710161,0.26963967,0.17267005,0.0,0.22336441,0.7345132,0.1801216,0.23942223,0.6402443,0.0,0.23616448,0.7765408,0.24417068,0.68063354,0.7664885,0.2003497,0.20735446,0.77704805,0.2207333,0.6799872,0.7828809,0.17575319,0.83793384,0.6643375,0.61321276,0.25716406,0.22870003,0.21075863,0.22325301,0.50726026,0.2364967,0.64996284,0.630777,0.0,0.19914874,0.2005073,0.20375115,0.6128776,0.0,0.24983832,0.6877838,0.2961604,0.0,0.20200007,0.7023935,0.20869692,0.22259443,0.20811602,0.7476328,0.7505399,0.1907815,0.0,0.16383752,0.20425934,0.23500325,0.2547406,0.23593897,0.23987731,0.28439906,0.70104015
493,17,1,0.23837541,0.6218273,0.62662995,0.22647418,0.77482885,0.2895661,0.19351248,0.0,0.24688032,0.73473185,0.19500694,0.25016052,0.65199625,0.0,0.26655015,0.77953666,0.26662132,0.683844,0.7804006,0.21795473,0.23322566,0.78747904,0.24517521,0.68395156,0.802132,0.1761441,0.8451485,0.6631797,0.6093237,0.2732539,0.25387558,0.23549752,0.23564264,0.50462586,0.25177792,0.6509553,0.6265658,0.0,0.20406662,0.22572538,0.21257868,0.61595345,0.0,0.26617032,0.7013837,0.313991,0.0,0.21561,0.7162672,0.24093643,0.23813657,0.22772437,0.7564889,0.7747589,0.21068698,0.0,0.16225877,0.22301269,0.25949633,0.28059214,0.24661297,0.26680362,0.3134829,0.7063734
493,18,1,0.26810688,0.6119409,0.6228515,0.25429252,0.76884896,0.33521825,0.21529153,0.0,0.27430668,0.72020453,0.2206585,0.286671,0.64385235,0.0,0.30666977,0.75787395,0.30290812,0.68185884,0.7771265,0.24036442,0.2788944,0.7773681,0.2733052,0.6699196,0.80237234,0.19664785,0.8385866,0.65516317,0.58933616,0.3085048,0.2914119,0.26175305,0.26876697,0.49757555,0.2846802,0.6328005,0.6078449,0.0,0.21925473,0.26011002,0.24910803,0.5915058,0.0,0.3036384,0.68414426,0.353598,0.0,0.24206263,0.71056265,0.27248153,0.26718357,0.2560725,0.7517616,0.7674339,0.2318628,0.0,0.1823214,0.25649792,0.29344937,0.31442592,0.26926404,0.30924463,0.35807008,0.69553536
